icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
abc649,1662028833.0,,1662034071,,AAL2787 ,KBNA,,KDFW,,737-823,B738,N858NN
49d0eb,1662052161.0,,1662056078,1662056089.0,OKPMP   ,LKMT,LKMT,LKMH,LKMH,Pilatus PC-12 NGX,PC12,OK-PMP
ae13ce,1662052604.0,,1662057510,,GOAT55  ,KRND,,KRND,,T-6A Texan II,TEX2,04-6205
a53ba4,1661992834.0,,1661998708,,RPA4719 ,KPHL,,KATL,,ERJ 170-200 LR,E75L,N436YX
a31c84,1662048804.0,,1662056817,,N3VJ    ,KLNS,,KLNA,,Learjet 31 A,LJ31,N3VJ
a7f3ab,1661990420.0,,1661995002,,NKS2177 ,,,KPHL,,A320-232,A320,N611NK
461f67,1662039542.0,1662040102.0,1662048110,1662048104.0,FIN6BC  ,EFHK,EFHK,EDDM,EDDM,A320 214,A320,OH-LXF
e491a3,1662058156.0,,1662060822,,TAM3852 ,SBRJ,,SBVT,,A319 132,A319,PT-TML
ab973e,1662069643.0,,1662070796,,N846MH  ,,,KLAS,,EC 130 B4,EC30,N846MH
407794,1662027632.0,1662027634.0,1662030913,1662030912.0,EZY12BX ,EGCC,EGCC,EHAM,EHAM,A320-251N,A32N,G-UZLB
ac4f8c,1662059736.0,,1662064521,,N8923J  ,KFFZ,,KFFZ,,PA-28-180,,N8923J
4cad3c,1662025669.0,1662025633.0,1662034430,1662034421.0,RYR23LH ,LEIB,LEIB,EGCC,EGCC,Boeing 737 MAX 8-200,B38M,EI-HMT
7103db,1662036972.0,,1662043378,,SVA1145 ,OERK,,,,,,
780c79,1662029409.0,,1662030228,,CSN6728 ,,,,,A321 231,A321,B-1847
a0a80e,1662045126.0,,1662049619,,SKW4806 ,CYYZ,,KORD,,ERJ 170-200 LR,E75L,N141SY
e4955f,1662038255.0,,1662039336,,N7091   ,SBES,,SBES,,Airbus Helicopters H135,EC35,N-7091
a5e550,1662074043.0,,1662076673,,N4793F  ,KCLM,,KBFI,,172N,,N4793F
406fda,1662062406.0,,1662070350,,EZY37VF ,,,EGKK,,AIRBUS A320-214,A320,G-EZPD
4bb85a,1662053864.0,,1662066442,,PGT1175 ,LTFJ,,EGSS,,,A20N,TC-NBZ
7c5302,1661994246.0,,1661998618,,QLK422D ,YWLM,,YBBN,,DHC-8 402,DH8D,VH-QOK
a4047c,1662052416.0,,1662057178,,N358WC  ,KCCR,,,,525A,C25A,N358WC
e4982a,1662048272.0,,1662051179,,ACN5249 ,,,SBRJ,,Cessna 208B Grand Caravan EX,C208,PS-CNB
c82953,1662056330.0,,1662068992,,ANZ211  ,NZCH,,YMML,,Airbus A320-271N,A20N,ZK-NHF
ada51e,1662056913.0,,1662069162,,ASA366  ,KSEA,,KMKE,,737-9,,N979AK
a1ebf7,1662045391.0,,1662046919,,N2228Z  ,32MN,,KMIC,,PA-28-181,,N2228Z
aa733b,1662031080.0,,1662035559,,SWA7    ,KSTL,,KDAL,,737-76N,B737,N7723E
4a0489,1662044858.0,,1662049933,,DIR248  ,,LROD,,LTAI,,A321,YR-ADI
48c2ac,1662026568.0,1662026573.0,1662030325,1662030324.0,RYR76QY ,EKCH,EKCH,EYKA,EYKA,Boeing 737 MAX 8-200,B38M,SP-RZM
781736,1662029695.0,,1662030336,,CSN3562 ,,,ZGSZ,,Airbus A320-251N,A20N,B-309X
342105,1662063442.0,1662063398.0,1662071059,1662071058.0,BAW2632 ,EGKK,EGKK,LEAL,LEAL,A320 214,A320,EC-JFG
008187,1662020460.0,,1662022049,,FA393   ,,,FAOR,,,,
a3bc01,1662059081.0,,1662060793,,FNX2201 ,,,KVPC,,B200,BE20,N34LT
a24ade,1662066499.0,,1662074348,,JSX511  ,,,KDAL,,EMB-145LR,,N247JX
896372,1662027295.0,,1662031947,,ABY147  ,OMSJ,,,,A320 214SL,A320,A6-ANQ
48ada6,1662045751.0,,1662052695,,LOT136  ,,,EPWA,,ERJ-195,E195,SP-LNG
a35211,1662036216.0,,1662042825,,PSLEI   ,,,,,PA-42-720 Cheyenne IIIA,PAY3,N313BB
4bcde2,1661998950.0,,1662009919,,SXS9EV  ,EDDV,,LTAI,,737NG 8HC/W,B738,TC-SOB
a9411b,1662065291.0,,1662067698,,N696BB  ,KHTO,,KLGA,,AW139,,N696BB
0a0077,1662062518.0,1662062494.0,1662069701,,DAH1083 ,LFPG,LFPG,,DAOO,737NG 8D6/W,B738,7T-VKG
4ca893,1662046451.0,1662046452.0,1662053868,1662053892.0,RYR67PE ,LEZL,LEZL,LIME,LIME,BOEING 737-8AS,B738,EI-ENG
4a068a,1662051152.0,1662051153.0,1662056729,1662056728.0,ROT238H ,LHBP,LHBP,LROP,LROP,ATR 72-600,AT76,YR-ATJ
a48438,1662035165.0,,1662036419,,EJA390  ,KFIT,,KCQX,,EMB-505,E55P,N390QS
39a535,1662019036.0,1662019037.0,1662025799,1662025794.0,VLJ435E ,LFMN,LFMN,EHAM,EHAM,Cessna 525A Citation CJ2,C25A,F-HJJV
3c6917,1662010233.0,1662010238.0,1662013949,1662013944.0,MMD7510 ,EDHL,EDHL,LOWS,LOWS,E190LR,E190,D-AJHW
a8a4c7,1661998538.0,,1662032270,,UAL129  ,,,SBGL,,767-322,B763,N656UA
ac1d80,1662060751.0,,1662063516,,N88WR   ,KSNA,,KLAS,,GV-SP (G550),G450,N88WR
a904a6,1662038203.0,,1662041177,,EJA680  ,KSFO,,KBUR,,680A,,N680QS
3c4dd5,1662056719.0,,1662061102,,DLH2185 ,EDXW,,EDDM,,CRJ 900 LR NG,CRJ9,D-ACNU
347219,1662009349.0,,1662016759,,IBE3170 ,LEMD,,EGLL,,Airbus A320-251N,A20N,EC-NTA
a86605,1662063466.0,,1662068163,,JBU1464 ,,,KHHR,,A320-232,A320,N640JB
a47303,1662051632.0,,1662054075,,EJA386  ,,,KAUO,,EMB-505,E55P,N386QS
896529,1662011638.0,,1662013316,,EFC36S  ,OMDW,,OMDW,,Cirrus SR22,SR22,A6-CTT
adaa13,1662053340.0,,1662054114,,N98PC   ,,,KPDK,,S-76 C,S76,N98PC
a1c580,1662035013.0,,1662037731,,N213JS  ,,,KNIP,,550,C550,N213JS
ad864e,1662037186.0,,1662043118,,N9702L  ,KJVY,,KI95,,,,
7c4dd3,1661997765.0,,1661999452,,PNP     ,YBSS,,YBSS,,,,
a9ee34,1661999189.0,,1662001767,,N739TS  ,KT31,,KCPT,,172N,,N739TS
45c86b,1662023877.0,,1662027709,,FLI480  ,,,EKYT,,Airbus A320-251N,A20N,OY-RCK
47807e,1662049178.0,,1662050488,1662050471.0,BHL242  ,,ZZZZ,ENBR,ENBR,S-92 A,S92,LN-ONB
4b1a1b,1662006266.0,,1662016427,,EZS79FM ,LSGG,,,,A320-214,A320,HB-JXB
407698,1661990481.0,,1662008764,,VIR4C   ,,,EGLL,, A350-1041,A35K,G-VJAM
06a2b4,1661993945.0,,1662039458,,QTR43Y  ,KIAD,,OTHH,,777-3DZ(ER),B77W,A7-BEP
4d2261,1662053740.0,,1662064066,,RYR1ZE  ,LPPT,,EDDB,,737-8AS,B738,9H-QBV
a2644a,1662047793.0,,1662051248,,SKW3643 ,KMSP,,,,ERJ 170-200 LR,E75L,N253SY
468627,1662025765.0,1662025698.0,1662026863,,SXAQG   ,LGAV,LGAV,,LGIR,Cessna 560XL Citation XLS,C560,SX-AQG
7c1a1d,1662000570.0,,1662003587,,2000    ,YMMB,,YMMB,,SLING 2,B06,VH-FFZ
86dd90,1661998537.0,,1662000988,,JAL113  ,RJTT,,RJOO,,Boeing 787-8 Dreamliner,B788,JA847J
aaa86a,1662042948.0,,1662044129,,SKW5700 ,,,KDEN,,CL-600-2C10,CRJ7,N786SK
a96b0b,1662064275.0,,1662065291,,KAP33   ,KEWB,,KBOS,,402C,,N706CA
a6a0f6,1662064776.0,,1662068179,,GPD526  ,MA72,,KTEB,,PC-12/45,PC12,N526TW
a1d235,1662048334.0,,1662052691,,N2160S  ,K47N,,MA55,,210L,,N2160S
c8210d,1662010712.0,,1662014888,,ANZ562  ,NZCH,,NZAA,,A320 232SL,A320,ZK-OXE
4bb849,1662033736.0,,1662043872,,PGT39U  ,EDDL,,LTFJ,,A320 251NSL,A20N,TC-NBI
a0a811,1662040349.0,,1662057796,,N141TA  ,KESN,,KBUF,,PA-28-151,,N141TA
80149f,1662001095.0,,1662003388,,IGO7064 ,VOTP,,,,,AT76,VT-IRB
abd204,1661999528.0,,1662004907,,SWA3058 ,KBNA,,KDAL,,737-8H4,B738,N8606C
34250a,1662043117.0,1662043119.0,1662049538,1662049558.0,IBE32GP ,LEMD,LEMD,LIRF,LIRF,A321 212,A321,EC-JZM
4ca97a,1662062576.0,1662062219.0,1662073078,,RYR8U   ,LFOB,LFOB,,GMAD,BOEING 737-8AS,B738,EI-ESS
a317ba,1662068024.0,,1662070917,,ENY3678 ,,,KDCA,,ERJ 170-200 LR,,N299JJ
aa4c3e,1661991823.0,,1662001139,,UAL2500 ,KDFW,,KSNA,,737-824,B738,N76265
abadf9,1661990404.0,,1661993950,,SWA2418 ,,,KATL,,737NG 800/W,B738,N8514F
4070fd,1662015321.0,,1662016794,,BND95Z  ,EGPD,,,,SIKORSKY S-92A,S92,G-MCSB
aa2315,1662062574.0,,1662068457,,N752SP  ,KCMH,,KCQX,,EMB-135BJ,E35L,N752SP
a39d79,1661990411.0,,1661995778,,KII741  ,,,KMIA,,737-300,,N332CK
151ef3,1662065059.0,,1662068549,,SBI5110 ,,,,,,,
406fdb,1662011821.0,1662011824.0,1662015284,,EZY1805 ,EGCC,EGCC,,BIKF,AIRBUS A320-214,A320,G-EZPE
a78e09,1661991174.0,,1661995159,,AAL626  ,KPHL,,KCLT,,A321-231,A321,N586UW
a9d5df,1662043547.0,,1662048659,,UAL2640 ,K9X1,,KBNA,,737-824,B738,N73270
06a0a9,1661992299.0,,1661995214,,QTR36H  ,,,OTHH,,787 8,B788,A7-BCE
4ba945,1662052225.0,,1662055387,,THY4BY  ,LTFM,,LTFE,,777 3F2ER,B77W,TC-JJE
a9a25e,1662046170.0,,1662047126,,N72MZ   ,1OH1,,1OH1,,DA 40,,N72MZ
a1ebd4,1662044062.0,,1662047166,,N2227Z  ,KCNO,,KCNO,,PA-28-161,,N2227Z
abd438,1662065322.0,,1662066318,,N861TA  ,,,,,F-16A,,N861TA
40097c,1662050651.0,,1662057668,,BAW878  ,EGLL,,EPWA,,AIRBUS A320-232,A320,G-EUUA
a1f862,1662045895.0,,1662047670,,N226MD  ,KPHL,,KSEG,,TBM 700,TBM7,N226MD
a0208b,1662041831.0,,1662044563,,N107UV  ,KPVU,,KPVU,,DA 40,,N107UV
a08383,1662001310.0,,1662005209,,AIP5403 ,KFSD,,KRAP,,1900D,,N132KC
899103,1662050850.0,,1662058216,,CAL5147 ,RJBB,,RCTP,,Boeing 747 409F,B744,B-18717
a6ab27,1662033886.0,,1662045618,,JBU794  ,KAUS,,KJFK,,A320-232,A320,N529JB
0200ec,1662050365.0,1662050367.0,1662062030,1662062027.0,RAM939  ,LIPZ,LIPZ,GMMN,GMMN,737NG 86N/W,B738,CN-RGI
4b9068,1662016160.0,,1662018129,,PGT85H  ,,,LTFJ,,A320 214SL,A320,TC-DCH
ad6d03,1662003553.0,,1662005966,,SWA839  ,KDAL,,KSAT,,737-7H4,B737,N964WN
a8bcdd,1662018128.0,,1662023809,,NKS632  ,,,KFLL,,A321-231,A321,N662NK
48adac,1662023569.0,1662023570.0,1662030382,1662030376.0,LOT3NH  ,LFPG,LFPG,EPWA,EPWA,Embraer E195LR,E195,SP-LNM
aa96be,1662047856.0,,1662051453,,SWA321  ,,,KBWI,,737-76N,B737,N7811F
885963,1662030356.0,,1662030973,,TVJ310  ,VTBS,,,,A320 214SL,A320,HS-VKC
3c4b2c,1661991080.0,,1662020951,1662020944.0,DLH455  ,,KSFO,EDDF,EDDF,747 830,B748,D-ABYL
adca65,1662040349.0,,1662049581,,N988RT  ,KHSD,,KOPF,,BD-100-1A10,,N988RT
a35d77,1662046930.0,,1662049001,,N316DS  ,KCIC,,KVCB,,35-C33A,,N316DS
c055f7,1662073484.0,,1662075070,,JZA348  ,,,CYVR,,DHC-8-402 (Dehavilland),DH8D,C-GGOK
e48622,1662040431.0,,1662041328,,PPMCL   ,,,,,Phenom 300,E55P,PP-MCL
48c238,1662009075.0,,1662015233,,RYR78LQ ,EPPO,,EGSS,,Boeing 737-8AS,B738,SP-RSV
ab5d68,1662038537.0,,1662047516,,N831PT  ,,,KOUN,,B300,B350,N831PT
a7c88d,1662047065.0,,1662051311,,N600PJ  ,KJYO,,KFRG,,PA-46-600TP,,N600PJ
aa7734,1662036810.0,,1662042644,,SWA2948 ,KSEA,,KOAK,,737-7BD,B737,N7735A
a29391,1662049072.0,,1662052754,,SWA44   ,KSJC,,KSAN,,737-7H4,B737,N265WN
4952a6,1661999046.0,,1662004819,1662004817.0,TAP074  ,,SBGL,LPPT,LPPT,Airbus A330-941,A339,CS-TUF
00b026,1662009754.0,,1662011508,,SAA530  ,,,FAOR,,A319 131,A319,ZS-SFL
a9f363,1662031898.0,,1662036959,,N740JS  ,,,KBTR,,525A,C25A,N740JS
a7b8d7,1662060094.0,,1662064082,,EJA597  ,KLAS,,KSJC,,680A,,N597QS
a3e329,1661997521.0,,1662001780,,N35HF   ,CT48,,KEWR,,S-76C,,N35HF
c08048,1661990404.0,,1662000249,,HRT119  ,,,CYYZ,,GULFSTREAM 200 (Gulfstream),G200,C-GWPB
acf888,1662038224.0,,1662042371,,TG21    ,KPUB,,KPUB,,DA20-C1,,N935DA
a3d87c,1662001530.0,,1662004198,,N347NA  ,KRNO,,KSJC,,GULFSTREAM G280,,N347NA
a32321,1662037243.0,,1662044699,,N301AZ  ,KOPF,,MDMA,,EMB-505,E55P,N301AZ
a03b8d,1662054133.0,,1662055697,,N114FA  ,KORL,,KORL,,172N,,N114FA
501e6e,1662036365.0,1662036369.0,1662041258,,9AJIP   ,EDDL,EDDL,,LDZA,Cessna 525A Citation CJ2,C25A,9A-JIP
49520f,1662042030.0,1662042051.0,1662051478,1662051476.0,TAP643H ,EBBR,EBBR,LPPT,LPPT,EMB-190 LR,E190,CS-TPO
4cac28,1662024601.0,1662024605.0,1662028497,1662028496.0,ITY415  ,EDDL,EDDL,LIML,LIML,Mitsubishi CRJ-1000,CRJX,EI-HBC
abf008,1662024053.0,,1662030472,,SWA677  ,KCMH,,KTPA,,737-8H4,B738,N8688J
a5448b,1662052474.0,,1662056542,,N43899  ,KSUA,,KX50,,PA-28-161,,N43899
a9225e,1662032595.0,,1662041750,,EJA688  ,KMMU,,62AR,,680A,,N688QS
4ca6a9,1662024430.0,1662024379.0,1662031401,1662031399.0,RYR423Z ,LEIB,LEIB,EBCI,EBCI,BOEING 737-8AS,B738,EI-DYV
acb4c9,1662059242.0,,1662063784,,N918EB  ,KHWD,,KPDX,,680,,N918EB
a60b23,1662069221.0,,1662070710,,N489MH  ,KMQY,,KTYS,,680A,,N489MH
a3414e,1662006182.0,,1662009921,,FFT571  ,KDEN,,KSLC,,A320 251NSL,A20N,N309FR
4bc842,1662020854.0,,1662023142,,PGT95E  ,,,LTFJ,,Airbus A321-251NX,A21N,TC-RBB
7503f6,1661990560.0,,1661992585,,AXM5744 ,,,,,A320 216,A320,9M-AJY
4ab555,1662050380.0,1662050381.0,1662053129,,JON34   ,ESSA,ESSA,,ESND,B200 King Air,BE20,SE-MJU
ab0c2c,1662046568.0,,1662047355,,N8103Q  ,KBNA,,1TN0,,PA-28-181,,N8103Q
4bcdf0,1662029536.0,,1662040826,1662040820.0,SXS1ZT  ,,LTAI,EDDL,EDDL,737-8AS,B738,TC-SOP
ab7d78,1662066510.0,,1662070661,,N83993  ,KOQN,,KOQN,,PA-28-161,,N83993
7c1b37,1662042279.0,,1662043850,,VOZ9922 ,,,YPPH,,F28 MK 0100,F100,VH-FNT
3c490e,1662001316.0,,1662013943,,EWG35E  ,ESSA,,LGRP,,A320 214,A320,D-ABHN
a4e0ec,1662033879.0,,1662040019,,SKW3375 ,KBOI,,KLAX,,ERJ 170-200 LR,,N413SY
aa11dc,1662057356.0,,1662062634,,SKW4997 ,KDFW,,,,CL-600-2C10,CRJ7,N748SK
406814,1661990403.0,,1662011159,,VIR56N  ,,,EGLL,,AIRBUS A330-343,A333,G-VGEM
76cdaa,1662031893.0,1662031894.0,1662071319,,SIA327  ,EDDM,EDDM,,WSSS,A350 941,A359,9V-SMJ
39b083,1662033916.0,1662033900.0,1662040465,1662040463.0,ARL915  ,LEBL,LEBL,EHAM,EHAM,British Aerospace 125 1000B,H25C,F-HMED
44065b,1662023498.0,,1662026950,,AUA5RG  ,LSZH,,LOWW,,A320 214,A320,OE-LBW
a5780f,1662052233.0,,1662054863,,RPA4818 ,KDCA,,,,ERJ 170-200 LR,,N451YX
a5c4e2,1662038291.0,,1662039912,,ASA511  ,KSEA,,KPDX,,737-990ER,B739,N471AS
702066,1662031402.0,,1662032367,,BBC616  ,,,VGZR,,737NG 8E9/W,B738,S2-AHO
c81a90,1662019471.0,,1662020632,,ANZ798L ,NZWN,,,,DHC-8 311Q,DH8C,ZK-NES
4d2216,1662057870.0,1662057871.0,1662065079,1662065079.0,RYR86ZY ,EGSS,EGSS,LIRA,LIRA,Boeing 737-8AS,B738,9H-QEH
aac232,1662047137.0,,1662047998,,N79228  ,KAND,,KAND,,172K,,N79228
a093f7,1662032392.0,,1662045671,,GTI3899 ,,,KONT,,767-31B,B763,N1361A
a3c2aa,1662036735.0,,1662037961,,N341SW  ,K02C,,KSBM,,PA-32-300,,N341SW
4caf9f,1661998420.0,1661998422.0,1662001791,1662001772.0,BCS21G  ,EDDP,EDDP,EHAM,EHAM,A330-322(F),A333,EI-HEC
abb59e,1662054667.0,,1662057059,,ASH6181 ,8TX7,,,,ERJ 170-200 LR,E75L,N85351
a521e9,1662044688.0,,1662049972,,N43MS   ,KIWA,,KIWA,,525,C525,N43MS
a3e55a,1662039874.0,,1662055349,,FFT772  ,KMCO,,KLAS,,A320-251N,,N350FR
acd5ee,1662042794.0,,1662043417,,N926RC  ,KPWK,,KORD,,FALCON 2000,,N926RC
3b77eb,1662035621.0,1662035622.0,1662037612,,CTM1293 ,LFPV,LFPV,,LFLX,TBM 700,TBM7,147
7c801e,1662066401.0,,1662070566,,RXA6413 ,YSCH,,YSSY,,340 B,SF34,VH-ZLC
406696,1662038251.0,,1662049225,1662049224.0,TOM2PC  ,,LGZA,EGCN,EGCN,BOEING 737-8K5,B738,G-TAWD
ad0673,1662039963.0,,1662043709,,N9385L  ,KHWO,,KHWO,,172P,,N9385L
3b75fb,1662034817.0,,1662036228,,MAF32   ,,,LFDY,,,,F-RBFF
a94b0b,1662045255.0,,1662046805,,UAL1163 ,,,,,737NG 924ER/W,B739,N69819
a8f75b,1662018394.0,,1662022053,,SKQ25   ,KPWK,,KOSU,,PC-12/45,PC12,N677ST
71c395,1662030129.0,,1662031790,,ABL8827 ,RKSS,,,,A321-251NX,A21N,HL8395
c050a0,1662037410.0,,1662044450,,WEN3456 ,CYYZ,,,,DHC-8-402 (Bombardier),DH8D,C-GENV
ac8111,1662060513.0,,1662061824,,N9045B  ,KPAO,,KLVK,,172S,,N9045B
aa159e,1661990403.0,,1661995219,,SWA888  ,,,KBWI,,737-7H4,B737,N749SW
152011,1662026554.0,,1662030516,,AFL1276 ,UUEE,,UWKD,,Airbus A320-214,A320,RA-73745
a9ce0f,1662053288.0,,1662056063,,N73047  ,PAMR,,PAMR,,207A,,N73047
a0a923,1661991064.0,,1661995558,,UCA4274 ,,,KIAD,,EMB-145XR,E45X,N14125
4031cd,1662034750.0,,1662036311,,CMH01   ,EGBN,,EGBN,,SOCATA TB10 Tobago,TOBA,G-CTCL
a78232,1661999557.0,,1662005091,,MTU83   ,KCSV,,8TN6,,DA 40,,N583MT
490d0c,1662035800.0,1662035801.0,1662040998,1662040997.0,NJE605T ,LIPZ,LIPZ,EBAW,EBAW,Bombardier Challenger 350,CL35,CS-CHL
a68235,1662046735.0,,1662047588,,N5185G  ,,,KVGT,,369FF,H500,N5185G
a883bd,1662044731.0,,1662052919,,JBU125  ,KJFK,,KTPA,,A320-232,A320,N648JB
a51d23,1662038300.0,,1662040910,,AWI3892 ,KORD,,KCVG,,CL-600-2B19,CRJ2,N429AW
a1b682,1662051902.0,,1662056750,,N2095J  ,KN35,,KMTN,,T206H,,N2095J
440630,1662054492.0,,1662057515,,EJU1698 ,LEBL,,LFMN,,,,
75856d,1662014002.0,,1662027985,,PAL425  ,RJFF,,RPLL,,A321-271N,A21N,RP-C9935
398640,1662065990.0,,1662067072,,XK157KE ,LFML,,,,A320 216,A320,F-HBSA
78141c,1662029173.0,,1662043263,,CHH7184 ,,,,,Boeing 737-84P,B738,B-1141
ab54de,1662037158.0,,1662039297,,N82910  ,KPSM,,KORE,,PA-32R-301,,N82910
845f30,1662019188.0,,1662022115,,FDA118  ,,,,,EMB-175 200LR,E75L,JA11FJ
02a1ae,1662003991.0,,1662013738,,LBT7666 ,,,EPWA,,A320 214,A320,TS-INO
800b0a,1662030633.0,,1662038126,,IAD799  ,,,VIDP,,A320 216SL,A320,VT-ATB
a214de,1662056270.0,,1662058768,,ENY4078 ,KDFW,,KSLG,,ERJ 170-200 LR,E75L,N233NN
a30d0d,1662005460.0,,1662006838,,N296PD  ,KPNE,,KPNE,,AS350B2,AS50,N296PD
a37c47,1662068200.0,,1662068973,,N3233S  ,KPLU,,86WA,,182G,,N3233S
a2ba48,1662048991.0,,1662052120,,ENY3312 ,KDFW,,KSGF,,ERJ 170-200 LR,,N275NN
a5c31b,1662064140.0,,1662074084,,SWA459  ,KLAS,,KEYQ,,737-7H4,B737,N470WN
ace374,1662060457.0,,1662062156,,N93BL   ,,,KBLI,,TBM 700,,N93BL
71c294,1661991849.0,,1661993727,,TWB706  ,,,RKSS,,737NG 8Q8/W,B738,HL8294
a40178,1662053518.0,,1662057189,,N3572M  ,KBED,,KBED,,PA-28-161,,N3572M
abac24,1662064581.0,,1662065398,,N851MB  ,34CD,,KFNL,,AS350B3,AS50,N851MB
4400b7,1662014941.0,,1662019241,,EJU53TL ,LSGG,,LEPA,,A320-214 (W),A320,OE-IZL
c02876,1661991892.0,,1661994790,,CJT1573 ,CYOW,,CYHM,,767-33A (Boeing),B763,C-FPIJ
4691c6,1662040548.0,1662040403.0,1662041607,,AEE5K   ,LGAV,LGAV,,LGIR,Airbus A321-231,A321,SX-DNF
7c1b2d,1662012822.0,,1662015687,,VOZ9391 ,YPPH,,,,F28 MK 0100,F100,VH-FNJ
abf18e,1662064542.0,,1662065636,,N869PC  ,KSBP,,0CA4,,SPORTSMAN GS-2,,N869PC
a4eb0e,1662059646.0,,1662062596,,N416GP  ,KBUF,,KHPN,,60,LJ60,N416GP
a0acfd,1661995357.0,,1662002015,,UAL1241 ,KLAX,,KDEN,,737-824,B738,N14235
aadf89,1662050124.0,,1662054774,,N80AE   ,KDET,,1NC3,,560XL,,N80AE
a60919,1662068465.0,,1662071152,,N4883G  ,KL38,,KL38,,172N,,N4883G
ab329e,1661996318.0,,1662001011,,UAL477  ,KSFO,,KPDX,,A319-131,A319,N820UA
aca99c,1662056374.0,,1662061469,,DAL1089 ,KMIA,,KATL,,737-900ER,,N915DU
49528f,1662019830.0,,1662028870,,TAP558  ,LPPT,,EDDM,,Airbus A319 111,A319,CS-TTO
a57a1d,1662037954.0,,1662046319,,LXJ452  ,KLAL,,KTEB,,GIV-X (G450),G450,N452FX
ad2384,1662032674.0,,1662036809,,DAL1401 ,KDTW,,SC08,,717-200,B712,N946AT
c05512,1662006785.0,,1662007625,,JZA37   ,CYVR,,CYCD,,DHC-8-402 (Dehavilland),DH8D,C-GGFP
400942,1662013745.0,,1662017781,,SHT9U   ,EGPH,,EGLL,,AIRBUS A319-131,A319,G-EUOF
406b62,1662009566.0,1662009567.0,1662012312,1662012311.0,BAW389  ,EBBR,EBBR,EGLL,EGLL,AIRBUS A320-232,A320,G-EUYX
0200af,1662048510.0,,1662057081,,RAM750A ,GMMN,,LFPO,,737NG 8B6/W,B738,CN-ROZ
a0808f,1661996810.0,,1661998559,,SKW5306 ,KSFO,,,,ERJ 170-200 LR,E75L,N131SY
a94fbc,1662053541.0,,1662055037,,N6999D  ,KHEF,,VG07,,M20C,,N6999D
a55aed,1662033965.0,,1662035519,,QXE2063 ,KBLI,,KSEA,,DHC-8-402,DH8D,N444QX
aa26c8,1662050042.0,,1662054629,,SKW3277 ,KDFW,,KSAF,,CL-600-2C10,CRJ7,N753SK
a997fb,1662056496.0,,1662059277,,717VT   ,KMQS,,KMQS,,PA-28-161,,N717VT
a6e480,1662048140.0,,1662050742,,EJA543  ,KMVY,,KACY,,Citation Latitude,C68A,N543QS
345102,1662049908.0,,1662052585,1662052584.0,VLG2ZZ  ,LESO,LESO,LEBL,LEBL,A319 112,A319,EC-MIQ
ad63cb,1662039420.0,,1662041225,,VTS870  ,PANC,,,,MD 83,,N962CE
493288,1662042450.0,,1662046294,,NJE384G ,EGGW,,EDDH,,680a Citation Latitude,C68A,CS-LTH
394c13,1662018172.0,1662018157.0,1662024194,1662024193.0,AFR12TM ,LFPG,LFPG,LEMD,LEMD,A321 212,A321,F-GTAT
45ac52,1662017146.0,1662017148.0,1662018925,1662019021.0,SAS211  ,ENGM,ENGM,ENCN,ENCN,A319 131,A319,OY-KBR
aa744d,1662032191.0,,1662034708,,N773BH  ,KHTO,,KLGA,,208B,,N773BH
abff94,1662045402.0,,1662049642,,GAJ872  ,,,KBWI,,B300,B350,N872UP
a3ff82,1662063655.0,,1662066179,,N357HE  ,KGMU,,KFTY,,PC-12/47E,PC12,N357HE
a7d3fe,1661997584.0,,1662001717,,SKW3004 ,KPHX,,KU42,,CL-600-2C10,CRJ7,N603SK
ac4ace,1662042047.0,,1662046581,,UAL282  ,KATL,,KIAD,,A319-132,A319,N891UA
3ff3b3,1662030533.0,,1662032171,,DMKLA   ,EDTZ,,EDTZ,,,,
ab1ffe,1662044026.0,,1662048883,,DAL1482 ,KMIA,,KATL,,737-932ER,B739,N816DN
a59ae1,1662055507.0,,1662056778,,N460PA  ,KNSI,,KNTD,,EMB-120ER,E120,N460PA
a05470,1662036882.0,,1662041708,,RPA4610 ,KPHL,,,,ERJ 170-200 LR,E75S,N120HQ
02a198,1662018884.0,,1662026127,1662026126.0,TAR788  ,,DTTA,EBBR,EBBR,A320-251N,A20N,TS-IMY
4cac46,1662037023.0,,1662074630,,MAA8443 ,,,SIQK,,Airbus A330-243(P2F),A332,EI-MYY
a56db5,1662051651.0,,1662052575,,N449T   ,KRZR,,TN41,,V35B,,N449T
abbdfa,1662037760.0,,1662053748,,DAL356  ,KATL,,KSMF,,737-932ER,B739,N856DN
7cf9e5,1661994579.0,,1661999030,,VIPR74  ,YPEA,,YPEA,,PC-21,PC21,A54-014
a3a0eb,1662017643.0,,1662029991,,UAL499  ,KPDX,,KORD,,737-824,B738,N33292
4cafd7,1662057726.0,,1662058798,,SAS4194 ,,,ENBR,,Mitsubishi CRJ-900LR,CRJ9,EI-GED
888127,1662020586.0,,1662021866,,VJC731  ,VVCI,,,,A320 214SL,A320,VN-A676
e48b64,1661992222.0,,1661993366,,TAM3172 ,,,,,A320 214,A320,PR-MYR
4bab47,1662012342.0,,1662014189,,THY1FV  ,LTFM,,,,737NG 8F2/W,B738,TC-JZG
a99f16,1662052699.0,,1662059338,,SKW3019 ,KDFW,,,,CL-600-2C10,CRJ7,N719SK
aca631,1662048835.0,,1662049554,,XSR914  ,KMKC,,,,BD-100-1A10,,N914GV
